	Label	ROG	Name	Weight	Life Span	Model
20	True	0.3895664843309963	2_184	6.161802119449177	108	Model 4
21	True	0.47077685455470136	2_184	8.599809523809522	110	Model 4
23	True	0.5087854529089192	2_184	20.92324136647666	107	Model 4
48	True	0.49654281014380863	2_184	7.881201576201576	106	Model 4
50	True	0.6061498936351761	2_184	3.913333333333332	24	Model 4
84	True	1.2269694157963666	2_184	17.437581699346403	37	Model 4
85	True	0.16674865677963627	2_184	1.7273809523809522	9	Model 4
92	True	0.9626884630247977	2_184	12.018907203907204	130	Model 4
94	True	0.8194216416115739	2_184	3.5941880341880337	28	Model 4
103	True	0.283261601506669	2_184	3.0357142857142856	21	Model 4
104	True	0.4177153058796774	2_184	7.565873015873016	34	Model 4
0	True	4.218658344197771	2_197	12.398389355742296	16	Model 4
4	True	1.1497715497382623	2_197	2.371428571428572	4	Model 4
9	True	2.7265574769385745	2_197	20.703179989944697	46	Model 4
12	True	2.352857957052383	2_197	25.14959778783308	43	Model 4
22	True	0.6422875769655123	2_197	3.4378151260504204	4	Model 4
23	True	2.580356167410227	2_197	51.89333333333333	120	Model 4
35	True	1.198308632378839	2_197	14.170000000000002	87	Model 4
37	True	1.765341854473154	2_197	45.257619047619045	65	Model 4
0	True	2.2671106905093987	2_199	7.136666666666667	8	Model 4
13	True	2.238161488763802	2_199	5.516666666666667	7	Model 4
20	True	0.8490310780983743	2_199	1.3047619047619048	4	Model 4
22	True	0.8592131974941651	2_199	1.3785714285714286	7	Model 4
30	True	6.455398559838272	2_199	39.881548255665905	163	Model 4
39	True	2.0253565301525804	2_199	10.414705882352944	147	Model 4
45	True	3.203008012805592	2_199	25.54270308123249	156	Model 4
52	True	4.715941363764722	2_199	17.670816634346046	92	Model 4
62	True	1.8378936777273138	2_199	2.3329350388173915	16	Model 4
66	True	2.94022403985353	2_199	22.465508543743837	35	Model 4
81	True	2.3802747775993187	2_199	20.85833333333333	79	Model 4
83	True	2.2873189134206133	2_199	14.16481792717087	43	Model 4
3	True	0.3937593891164833	2_200	14.408162393162392	102	Model 4
5	True	0.266580352684503	2_200	15.573809523809524	34	Model 4
13	True	0.4229685868022173	2_200	23.50857142857143	112	Model 4
20	True	0.18608810545766183	2_200	2.999999999999999	4	Model 4
23	True	0.5891965298668213	2_200	20.89666666666667	84	Model 4
24	True	0.6379890742795971	2_200	21.664251238957117	70	Model 4
28	True	0.3047598831504237	2_200	7.316666666666666	18	Model 4
31	True	0.47227341300289616	2_200	9.236666666666666	13	Model 4
38	True	0.4902278537124654	2_200	15.70952380952381	81	Model 4
48	True	0.5976068581299269	2_200	8.571428571428573	10	Model 4
64	True	0.4425327885671425	2_200	5.771428571428571	7	Model 4
81	True	0.6771505653962233	2_200	15.183449328449328	19	Model 4
82	True	0.36926676255772695	2_200	3.3275694893341954	4	Model 4
94	True	0.1814337897804002	2_200	2.515238095238095	3	Model 4
4	True	2.4630470343337283	2_202	20.82857142857143	28	Model 4
7	True	1.6991463390672512	2_202	1.8899159663865546	19	Model 4
8	True	3.026480360679296	2_202	4.014285714285714	150	Model 4
22	True	4.8731232759618495	2_202	20.279365079365082	133	Model 4
28	True	1.1394815816940107	2_202	3.628571428571428	13	Model 4
29	True	3.721891616036288	2_202	40.399853479853476	105	Model 4
31	True	0.49347216437441827	2_202	1.6857142857142864	44	Model 4
33	True	3.51129156324565	2_202	23.049187675070026	143	Model 4
34	True	2.6988312621601405	2_202	33.29009157509158	131	Model 4
60	True	1.567784224577337	2_202	11.510793650793651	17	Model 4
75	True	1.4892037578173567	2_202	6.387087912087912	21	Model 4
54	True	3.0392805839605472	2_203	19.88095238095238	23	Model 4
68	True	1.290863224480165	2_203	10.200000000000001	12	Model 4
79	True	0.5541018497275237	2_203	2.638095238095237	3	Model 4
80	True	1.9703326591556238	2_203	18.90666666666667	82	Model 4
84	True	1.6913768577530133	2_203	26.410476190476192	39	Model 4
85	True	0.9407132043992043	2_203	5.433333333333333	7	Model 4
94	True	2.259137496869452	2_203	18.20285714285714	49	Model 4
96	True	2.4620906391877027	2_203	27.80404761904762	62	Model 4
102	True	1.428208768968587	2_203	16.17142857142857	17	Model 4
106	True	1.2640623083464348	2_203	13.259126984126986	22	Model 4
0	True	1.0813489725754641	2_211	40.55642857142857	136	Model 4
1	True	1.098271889360804	2_211	56.88785714285714	130	Model 4
3	True	1.1831735626964313	2_211	25.791666666666664	121	Model 4
5	True	0.9987881753163976	2_211	25.257309128779717	146	Model 4
14	True	1.511143211573731	2_211	41.0061107846402	92	Model 4
22	True	0.4349909116573435	2_211	2.458571428571428	8	Model 4
1	True	3.0462903433252526	2_222	30.110328515969613	104	Model 4
2	True	2.470129025817333	2_222	19.987225176523236	104	Model 4
3	True	1.7792670824453953	2_222	16.557455648926236	82	Model 4
4	True	2.076858001226614	2_222	6.738619186915333	30	Model 4
5	True	0.3704112386429036	2_222	0.9585470085470085	4	Model 4
10	True	2.3869464581936084	2_222	75.25136141636142	181	Model 4
18	True	0.45922111269925614	2_222	5.958333333333333	16	Model 4
21	True	2.0268888115066677	2_222	24.483328664799252	151	Model 4
23	True	1.1146674808199801	2_222	3.011904761904762	48	Model 4
6	True	1.5838780112638045	2_231	32.15750371250371	183	Model 4
8	True	1.2981356416151102	2_231	28.858606557377044	195	Model 4
9	True	1.0179588899939476	2_231	4.976610644257703	192	Model 4
10	True	1.8946135048445714	2_231	25.887235509588454	194	Model 4
14	True	1.8808736295897834	2_231	25.21776233570351	102	Model 4
24	True	1.1850751736953498	2_231	17.935274725274724	68	Model 4
27	True	1.4331841604593085	2_231	25.896962939021762	108	Model 4
39	True	1.0449736721384308	2_231	16.461904761904762	41	Model 4
0	True	1.3996564504052293	2_233	32.87763772175537	191	Model 4
1	True	2.5949792774335165	2_233	39.53882855706385	192	Model 4
2	True	0.5240977630322526	2_233	13.244761904761905	195	Model 4
8	True	0.30960786614849295	2_233	3.933333333333333	4	Model 4
16	True	0.4735801951833206	2_233	7.473809523809524	10	Model 4
24	True	0.5411643890302413	2_233	2.216666666666667	17	Model 4
26	True	0.11149696509302526	2_233	0.9999999999999998	1	Model 4
27	True	0.35229329473644494	2_233	1.1833333333333331	11	Model 4
28	True	1.0115078407562674	2_233	21.608844292961944	54	Model 4
31	True	0.12848899123199237	2_233	0.7166666666666666	4	Model 4
37	True	1.3266413350706165	2_233	49.09097787833082	96	Model 4
49	True	0.6206586057210512	2_233	9.528968253968255	34	Model 4
56	True	0.2632697710321871	2_233	1.4154815772462834	2	Model 4
1	True	1.6206352661277188	2_235	20.705714285714283	104	Model 4
5	True	2.633121671507611	2_235	32.147460317460315	91	Model 4
6	True	2.890926251311342	2_235	14.425714285714285	63	Model 4
7	True	1.9990754947698954	2_235	17.186190476190475	55	Model 4
30	True	2.0890339026489437	2_235	12.197222222222221	22	Model 4
35	True	2.4513256749467534	2_235	13.340007215007216	28	Model 4
36	True	2.8223829154630593	2_235	12.467565518772414	90	Model 4
38	True	2.5192148518047555	2_235	12.520677820677822	62	Model 4
39	True	3.391825728349895	2_235	14.88750808015514	56	Model 4
40	True	2.6470297845905244	2_235	15.644212082711068	69	Model 4
44	True	2.703139603467532	2_235	13.783340905693848	51	Model 4
17	True	1.007349357396833	2_237	15.564977368678719	40	Model 4
18	True	0.4255210948870199	2_237	2.462695350552859	22	Model 4
21	True	0.6912359640169667	2_237	17.892923997518984	35	Model 4
33	True	0.9785717432041697	2_237	24.147619047619045	36	Model 4
35	True	0.43438185861556594	2_237	23.587380952380954	119	Model 4
42	True	0.6492433690885742	2_237	60.276666666666664	116	Model 4
49	True	0.5188877519689584	2_237	35.44833333333334	94	Model 4
0	True	0.7010343529884248	2_239	23.720925215407973	51	Model 4
2	True	0.1345023186439987	2_239	4.39047619047619	28	Model 4
7	True	0.10913773287775623	2_239	1.391083099906629	21	Model 4
10	True	0.14444738407033855	2_239	2.5690909090909093	18	Model 4
15	True	0.6659783359173421	2_239	8.552380952380952	173	Model 4
32	True	0.13664447986530512	2_239	3.5422222222222226	14	Model 4
50	True	0.7032311602489845	2_239	8.96494002729297	132	Model 4
51	True	0.44370945989239924	2_239	11.061171083818142	16	Model 4
56	True	0.2905986551969967	2_239	21.09489836960425	120	Model 4
57	True	0.26536193915184525	2_239	33.71928786899376	116	Model 4
58	True	0.16830547753213848	2_239	19.460471521942107	109	Model 4
60	True	0.14943005346483196	2_239	13.066699705523234	97	Model 4
62	True	0.24882976200794804	2_239	9.665910364145656	106	Model 4
76	True	0.19606475931059472	2_239	8.48843496372908	71	Model 4
30	True	1.1270854540986859	2_240	5.777362637362637	7	Model 4
31	True	1.4782879363680501	2_240	8.013568503568504	13	Model 4
64	True	0.7144773077634903	2_240	2.894057315233786	13	Model 4
66	True	1.3083724084351813	2_240	25.408164906988436	139	Model 4
68	True	1.1581572591317313	2_240	25.106050420168067	159	Model 4
75	True	0.6855568876773175	2_240	16.690735433668813	141	Model 4
76	True	0.6097312828214968	2_240	12.769157509157507	123	Model 4
84	True	0.7243167322759563	2_240	34.815033941504524	126	Model 4
85	True	0.4855539585055402	2_240	8.963809523809527	96	Model 4
99	True	0.6459481882885995	2_240	24.628991596638652	61	Model 4
0	True	1.104995296499699	2_243	3.3999999999999995	5	Model 4
1	True	0.7530301706939596	2_243	2.2666666666666666	2	Model 4
7	True	2.00288920300387	2_243	19.245238095238093	39	Model 4
12	True	2.1349072607678408	2_243	19.941904761904762	139	Model 4
15	True	2.5092290383241593	2_243	20.243809523809524	147	Model 4
24	True	2.437809408990354	2_243	27.957142857142856	118	Model 4
26	True	0.7991651341651035	2_243	2.8857142857142857	4	Model 4
39	True	2.3476430412201474	2_243	25.738095238095237	107	Model 4
41	True	1.6644410590246417	2_243	18.08095238095238	39	Model 4
42	True	2.857594707433784	2_243	15.80952380952381	124	Model 4
45	True	3.653016709535528	2_243	25.176428571428573	82	Model 4
25	True	1.728643854531775	2_246	4.739837958131187	10	Model 4
26	True	1.5391423854362456	2_246	7.352464124111183	16	Model 4
30	True	1.0606941160029164	2_246	3.675698484522014	7	Model 4
50	True	1.9574319235685973	2_246	15.197619047619046	24	Model 4
51	True	1.2200860554105561	2_246	6.458730158730158	8	Model 4
62	True	1.883227896630139	2_246	12.20606909430439	14	Model 4
65	True	2.2671699787012343	2_246	16.599999999999998	16	Model 4
75	True	0.5162935657044476	2_246	4.216666666666662	23	Model 4
76	True	0.5138348197231036	2_246	3.2133333333333316	23	Model 4
79	True	2.0090559948645055	2_246	12.923809523809528	21	Model 4
84	True	2.4217402490949995	2_246	37.47619047619047	79	Model 4
90	True	3.487724642638158	2_246	26.944603174603174	67	Model 4
91	True	0.587405932793735	2_246	3.1333333333333355	4	Model 4
94	True	1.1196085743858761	2_246	6.154761904761905	8	Model 4
1	True	0.4241099404031893	2_255	50.81	55	Model 4
26	True	0.07615948689855817	2_255	2.204761904761905	9	Model 4
28	True	0.08962372054972652	2_255	4.549047619047619	8	Model 4
36	True	0.5594560185160597	2_255	12.109510881275588	16	Model 4
37	True	0.18142035202161239	2_255	5.513333333333333	7	Model 4
53	True	0.6204713247737454	2_255	23.947130650173246	93	Model 4
54	True	0.7032256658139648	2_255	20.035068225027654	81	Model 4
57	True	0.3854109800661691	2_255	19.34718664477285	64	Model 4
68	True	0.46671022678513774	2_255	22.177351174704114	59	Model 4
72	True	0.09722671982853968	2_255	2.6663865546218504	4	Model 4
83	True	0.2774161402958636	2_255	3.1148249234456125	83	Model 4
85	True	0.4122099808648376	2_255	3.849418811183516	72	Model 4
1	True	1.035007475176054	2_258	7.994371368783133	29	Model 4
2	True	1.2570416444312091	2_258	16.619668431635976	88	Model 4
6	True	2.2716695892332126	2_258	16.14142857142857	136	Model 4
7	True	1.0243575143552872	2_258	18.343650793650795	82	Model 4
8	True	1.0916581185844902	2_258	9.840425891685838	48	Model 4
21	True	1.556554375605798	2_258	42.266666666666666	107	Model 4
22	True	0.5221633901529882	2_258	3.19047619047619	25	Model 4
44	True	0.5644391275654901	2_258	3.569047619047618	28	Model 4
47	True	0.5851338067537718	2_258	5.58	7	Model 4
59	True	1.496106189922675	2_258	28.406825396825397	57	Model 4
60	True	1.0496024781952171	2_258	21.97690476190476	38	Model 4
0	True	0.44480115998721076	2_267	32.0400409394527	177	Model 4
1	True	0.283303555834159	2_267	14.70570818070818	178	Model 4
4	True	0.5138998592666338	2_267	16.07576097105509	168	Model 4
5	True	0.7632990075904601	2_267	21.49865735941208	176	Model 4
6	True	1.2348495227012217	2_267	14.257226890756304	138	Model 4
11	True	0.6863023821684469	2_267	8.05111111111111	160	Model 4
12	True	0.3813168276097861	2_267	14.767618329383033	144	Model 4
18	True	0.5872166711663083	2_267	15.473804855275443	132	Model 4
35	True	0.9471981410408513	2_267	12.850020796848383	120	Model 4
36	True	0.7804758769679628	2_267	9.984876734122016	76	Model 4
56	True	0.9026169049119682	2_267	6.353571428571428	10	Model 4
13	True	0.8718994045902126	2_271	35.032589959060545	42	Model 4
18	True	0.2356203452871105	2_271	1.4426901529842704	15	Model 4
30	True	0.5070683583064213	2_271	5.142857142857142	6	Model 4
31	True	0.646753785479391	2_271	11.739047619047618	17	Model 4
34	True	0.12378125751531964	2_271	1.285714285714286	9	Model 4
46	True	0.8843539718623271	2_271	30.370750915750914	61	Model 4
63	True	0.1890580995972983	2_271	0.52	1	Model 4
64	True	1.7075540531075706	2_271	28.825476190476188	94	Model 4
65	True	0.08873957292989791	2_271	0.783333333333333	7	Model 4
66	True	0.35116141437720466	2_271	5.879761904761905	18	Model 4
75	True	0.2524950778745549	2_271	0.9914285714285711	35	Model 4
76	True	0.9568578105240362	2_271	36.012785772785776	44	Model 4
78	True	0.17964830560066153	2_271	3.499999999999999	35	Model 4
92	True	0.28408556788989175	2_271	1.3638763197586727	2	Model 4
102	True	0.21430225117370566	2_271	0.8999999999999997	2	Model 4
0	True	0.4425275534876673	2_272	4.538095238095237	7	Model 4
1	True	0.2088129355468493	2_272	1.1964285714285714	3	Model 4
2	True	1.3016915334518295	2_272	17.893014232720116	27	Model 4
6	True	2.1079480631937466	2_272	28.744497655826255	105	Model 4
7	True	0.4262924790465174	2_272	4.151889820855338	5	Model 4
14	True	1.2557109360964274	2_272	19.468991596638652	109	Model 4
15	True	0.4858844090981672	2_272	10.019187675070029	72	Model 4
16	True	0.42897694438286293	2_272	7.1	7	Model 4
28	True	1.2130063939530156	2_272	21.339841269841273	40	Model 4
35	True	0.8988927122526129	2_272	8.825238095238095	12	Model 4
72	True	1.1890455998383376	2_272	43.98458880988293	56	Model 4
11	True	1.1283232600603659	2_281	53.21867679806637	146	Model 4
20	True	0.8469037209258601	2_281	35.36527257056669	115	Model 4
21	True	1.1558694674671532	2_281	15.614518422753715	116	Model 4
23	True	0.2430507004127797	2_281	2.7333333333333334	3	Model 4
29	True	0.525603251613077	2_281	2.6999999999999993	66	Model 4
32	True	1.0150609510369042	2_281	28.995678882313655	97	Model 4
34	True	0.7361048434884851	2_281	17.20952380952381	124	Model 4
64	True	0.6614887328500331	2_281	5.758486542969303	20	Model 4
66	True	1.5035239107326286	2_281	12.118709721650898	16	Model 4
2	True	0.8241873735058539	2_286	17.586288156288155	68	Model 4
6	True	0.9065323467065564	2_286	17.804822954822953	26	Model 4
23	True	0.866095685607378	2_286	19.300717104999055	70	Model 4
27	True	0.6672464257363118	2_286	23.24496760245036	90	Model 4
38	True	0.20064362027807064	2_286	1.4154341736694676	15	Model 4
43	True	0.9729316912473737	2_286	27.477073188249655	70	Model 4
52	True	0.6928613074184352	2_286	9.983333333333334	25	Model 4
53	True	0.8183361968925351	2_286	11.349715578539106	61	Model 4
83	True	0.6521885821557174	2_286	7.649428610605081	25	Model 4
85	True	0.269900292760567	2_286	1.6179487179487198	18	Model 4
92	True	0.8222027478142043	2_286	11.560708898944192	27	Model 4
93	True	0.31144680542957914	2_286	5.2770762570762555	21	Model 4
107	True	0.29217162283136805	2_286	3.270243482008187	21	Model 4
1	True	1.0210740383755095	2_289	2.1813675213675214	3	Model 4
2	True	1.765389337047678	2_289	19.956416720534367	86	Model 4
3	True	1.094396471602556	2_289	16.653846872082166	48	Model 4
8	True	2.3901954249937867	2_289	40.402626262626264	103	Model 4
9	True	0.4400187940742695	2_289	2.75	57	Model 4
11	True	1.5262764226405747	2_289	9.977619047619047	62	Model 4
24	True	1.5600875183237701	2_289	34.142857142857146	82	Model 4
39	True	1.5323780324109257	2_289	12.630128172481115	32	Model 4
42	True	0.3945325871896323	2_289	1.3225641025641024	3	Model 4
53	True	1.413579936367924	2_289	27.023809523809526	58	Model 4
54	True	1.1429786218765838	2_289	15.530952380952382	54	Model 4
0	True	5.20294352582271	2_292	62.56666666666667	112	Model 4
1	True	0.6089920160123315	2_292	5.566666666666666	10	Model 4
3	True	3.3816583649127474	2_292	37.58333333333333	50	Model 4
18	True	1.3421401947808351	2_292	4.316666666666666	5	Model 4
25	True	0.8673531866873936	2_292	3.6010737628384684	5	Model 4
32	True	2.0208540069309757	2_292	13.076190476190478	67	Model 4
34	True	3.0388174391793608	2_292	21.866666666666664	63	Model 4
38	True	2.457580225649182	2_292	9.56105006105006	38	Model 4
39	True	2.35140273874994	2_292	19.872283272283273	22	Model 4
45	True	1.3881663833811018	2_292	4.523809523809524	6	Model 4
1	True	1.3830792028182763	2_297	29.927156862745097	36	Model 4
7	True	0.6490009688485117	2_297	1.0578431372549018	20	Model 4
22	True	0.4358054378598383	2_297	2.1	4	Model 4
28	True	0.6026459817162911	2_297	1.6	2	Model 4
31	True	0.44595499597703997	2_297	1.3928571428571428	7	Model 4
65	True	3.0707278969737697	2_297	26.40104862457804	30	Model 4
70	True	0.649645990223027	2_297	1.8999999999999997	2	Model 4
73	True	1.3678681238447736	2_297	12.71388422035481	28	Model 4
82	True	0.8436047969155962	2_297	5.583333333333333	7	Model 4
99	True	5.448495588260647	2_297	39.3294813683049	78	Model 4
124	True	3.538110095011423	2_297	10.332614379084966	26	Model 4
126	True	4.289439045601883	2_297	16.325411255411257	39	Model 4
0	True	1.8892596195367004	2_299	21.66727145403616	72	Model 4
1	True	3.002906371619017	2_299	9.240004995004995	58	Model 4
10	True	2.3842826705904265	2_299	26.5187675070028	29	Model 4
18	True	1.485387846909515	2_299	11.423809523809524	16	Model 4
25	True	1.5466042690996036	2_299	13.266666666666666	13	Model 4
26	True	1.8349182233648904	2_299	24.308338001867412	84	Model 4
29	True	2.7131077708758378	2_299	26.502222222222223	60	Model 4
33	True	1.5487099587746191	2_299	19.583333333333332	23	Model 4
55	True	1.6664700438890703	2_299	21.79705882352941	24	Model 4
60	True	0.38435968969280404	2_299	2.2299999999999986	3	Model 4
0	True	4.095639090485161	2_318	10.312116641528405	11	Model 4
11	True	0.9715418490668329	2_318	4.0	3	Model 4
22	True	3.296383789609167	2_318	32.00571727123451	89	Model 4
28	True	0.7664702540826733	2_318	3.0961904761904755	20	Model 4
34	True	0.8639122341292509	2_318	5.333333333333334	11	Model 4
45	True	2.8562027789554674	2_318	26.772613660848954	54	Model 4
48	True	2.139040242176359	2_318	19.2677259963264	54	Model 4
66	True	2.549985851788477	2_318	72.0247619047619	98	Model 4
4	True	0.42015544642095864	2_319	14.049999999999997	18	Model 4
18	True	0.4127433622887587	2_319	20.942857142857143	27	Model 4
38	True	0.17888803464376746	2_319	6.023333333333333	9	Model 4
52	True	0.4149631331022516	2_319	22.613809523809522	29	Model 4
87	True	0.4821198769929035	2_319	15.896720534367594	34	Model 4
88	True	0.6464014272913283	2_319	17.12246893629247	52	Model 4
106	True	0.1890140003400523	2_319	1.459706959706959	3	Model 4
113	True	0.9030715041225265	2_319	8.725870795870794	15	Model 4
115	True	0.799805559209418	2_319	11.453169281698692	19	Model 4
119	True	1.1909899554571488	2_319	16.946007326007326	42	Model 4
132	True	0.3425912305804363	2_319	6.671428571428573	8	Model 4
139	True	0.33930586027911275	2_319	5.329413531999739	7	Model 4
4	True	0.8584755623370945	2_322	4.383333333333333	5	Model 4
8	True	1.9783623158519898	2_322	11.65047619047619	36	Model 4
23	True	1.9450099216558008	2_322	14.531182934712346	26	Model 4
51	True	0.5800637554812103	2_322	1.833333333333334	3	Model 4
56	True	2.9648727535351407	2_322	33.501512605042016	127	Model 4
58	True	3.7168750846767606	2_322	21.23676470588235	118	Model 4
59	True	0.9840525256419151	2_322	2.007142857142856	81	Model 4
61	True	2.874218073475641	2_322	19.791027077497663	119	Model 4
62	True	1.6626880450494403	2_322	8.229579831932774	14	Model 4
76	True	4.026096765814496	2_322	38.79442577030812	135	Model 4
84	True	0.47621724482318567	2_322	1.88	8	Model 4
87	True	3.671982411009696	2_322	5.833333333333333	94	Model 4
1	True	4.699452360680316	2_323	17.462477196006606	141	Model 4
2	True	3.8554776107619197	2_323	20.336666666666666	61	Model 4
4	True	2.3834543257100025	2_323	7.056741363211952	128	Model 4
6	True	2.748285282597239	2_323	13.926507936507937	186	Model 4
10	True	2.01804969623705	2_323	13.871897220426632	175	Model 4
15	True	1.8205248416701627	2_323	17.02857142857143	94	Model 4
16	True	2.4936877772397352	2_323	23.187619047619044	89	Model 4
33	True	2.010378511448897	2_323	33.96236407383466	69	Model 4
38	True	2.432562639445155	2_323	18.760952380952382	42	Model 4
61	True	1.5727667732043926	2_323	13.396202686202688	58	Model 4
4	True	0.7718878872486442	2_328	36.40324283559578	168	Model 4
5	True	0.39690897971460326	2_328	5.23577030812325	9	Model 4
6	True	0.9251444005269175	2_328	18.98209473533003	151	Model 4
7	True	1.0325893425839547	2_328	19.09785714285714	103	Model 4
10	True	0.6903998935956503	2_328	11.41823421676363	134	Model 4
13	True	0.7011181627383412	2_328	6.913912231559291	9	Model 4
14	True	1.2333737519881185	2_328	19.416543848308553	115	Model 4
19	True	1.3974468903542003	2_328	25.02008439273145	142	Model 4
20	True	0.31618923285401734	2_328	6.578333333333333	92	Model 4
24	True	1.2915717546541599	2_328	30.77558608058608	133	Model 4
0	True	0.4390574184807616	2_340	1.6666666666666665	5	Model 4
1	True	3.7398157282345106	2_340	23.017631649396357	159	Model 4
6	True	0.9116351791396832	2_340	3.2952380952380955	61	Model 4
14	True	2.4357563115690275	2_340	54.4656166056166	62	Model 4
23	True	1.3810144537771636	2_340	16.17750305250305	18	Model 4
29	True	2.137719114866081	2_340	11.473408029878616	53	Model 4
33	True	2.9742024939180696	2_340	52.92634594164006	128	Model 4
35	True	2.644904547441689	2_340	10.78686274509804	24	Model 4
37	True	1.6400618252537311	2_340	11.465238095238096	33	Model 4
0	True	0.8972532220486259	2_344	29.852380952380955	36	Model 4
17	True	1.704525698393285	2_344	14.439047619047617	18	Model 4
27	True	3.3256307224904282	2_344	25.22	28	Model 4
42	True	1.1273118453277058	2_344	18.364285714285714	53	Model 4
48	True	2.03987838022389	2_344	12.62216512245924	40	Model 4
50	True	1.7542409342489875	2_344	7.792777777777777	13	Model 4
53	True	0.2169023187767314	2_344	2.1447863247863244	4	Model 4
60	True	2.7110949355866585	2_344	12.599690053536207	16	Model 4
82	True	2.2068138426657717	2_344	25.78227716727717	31	Model 4
89	True	2.984616607631196	2_344	12.49792696192696	27	Model 4
95	True	0.4121488991016195	2_344	1.7150427350427337	5	Model 4
1	True	2.5427446391829625	2_346	25.870952380952385	75	Model 4
2	True	0.6728210344318147	2_346	0.9999999999999999	2	Model 4
3	True	2.9852919552916237	2_346	33.50698412698413	39	Model 4
15	True	3.1728327792737137	2_346	10.345812324929971	94	Model 4
27	True	2.253389859220887	2_346	25.16568160597572	49	Model 4
38	True	0.8356116597028445	2_346	2.1933333333333334	18	Model 4
48	True	6.0108992529294225	2_346	75.56503267973856	95	Model 4
59	True	0.6292087043007141	2_346	2.2833333333333337	4	Model 4
1	True	1.711789163467675	2_349	24.680601445457313	191	Model 4
2	True	1.4824291084222698	2_349	5.908924645921253	197	Model 4
8	True	1.0888603695301018	2_349	13.359663669663668	168	Model 4
9	True	1.6502451273313519	2_349	15.0130237457817	164	Model 4
11	True	0.6835100642145876	2_349	1.405	16	Model 4
22	True	1.3062298322702255	2_349	27.419129497953026	87	Model 4
23	True	1.464335868744036	2_349	22.29593837535014	67	Model 4
24	True	0.7642728304887538	2_349	6.588095238095237	44	Model 4
27	True	1.3281048972753449	2_349	7.523809523809524	40	Model 4
70	True	0.8481903290120678	2_349	18.11474358974359	60	Model 4
72	True	0.7472561866478498	2_349	16.581917690152984	61	Model 4
86	True	0.23321390391065847	2_349	3.278333333333333	18	Model 4
88	True	0.5698391135888436	2_349	2.675	15	Model 4
1	True	0.9411899216820078	2_353	6.380952380952381	8	Model 4
3	True	1.4691795317566354	2_353	25.068730158730162	74	Model 4
4	True	2.0342571572326404	2_353	24.300121381886086	78	Model 4
16	True	0.9082089018594726	2_353	3.3619047619047615	4	Model 4
25	True	1.6665476435624262	2_353	25.233333333333334	50	Model 4
42	True	0.6328777381784698	2_353	3.7666666666666666	4	Model 4
47	True	1.2534878288190534	2_353	13.462380952380954	27	Model 4
53	True	1.834280037170544	2_353	16.75190476190476	35	Model 4
58	True	2.150828638694821	2_353	7.107619047619047	21	Model 4
60	True	1.6982416206440487	2_353	11.025647489765138	28	Model 4
64	True	1.4937712262769998	2_353	6.636363636363634	7	Model 4
69	True	1.2761358309438116	2_353	21.07435251023486	35	Model 4
79	True	1.288294571973719	2_353	6.7142857142857135	7	Model 4
2	True	1.2767844625737121	2_361	20.5	61	Model 4
4	True	1.3744349856462228	2_361	5.971428571428569	7	Model 4
8	True	1.9699514165769694	2_361	11.167380952380952	15	Model 4
13	True	2.268502100382068	2_361	9.213333333333335	23	Model 4
18	True	1.8782667303668246	2_361	30.474761904761905	53	Model 4
36	True	2.134000623788644	2_361	16.383333333333333	17	Model 4
49	True	1.7507260587079412	2_361	16.92753047164812	19	Model 4
55	True	2.222180542677973	2_361	16.693020541549956	17	Model 4
73	True	2.6324188177304	2_361	7.633333333333334	7	Model 4
92	True	1.2214415861978132	2_361	14.734345128827885	26	Model 4
94	True	1.8840920720964853	2_361	9.328199233716477	19	Model 4
103	True	0.5577571838213657	2_361	2.262626262626262	4	Model 4
106	True	0.6277920201222915	2_361	1.6888888888888869	2	Model 4
5	True	1.6637755067320992	2_362	20.496092796092796	78	Model 4
6	True	2.098216911330215	2_362	10.61984126984127	75	Model 4
19	True	1.3956396237670214	2_362	6.894649859943977	29	Model 4
20	True	1.2908624769504526	2_362	19.45392156862745	22	Model 4
25	True	2.1549407965463594	2_362	33.80901027077498	83	Model 4
26	True	1.8914646941179367	2_362	18.70982977806507	77	Model 4
27	True	1.294065791326259	2_362	10.852747252747253	37	Model 4
29	True	1.3753439997923331	2_362	8.154761904761905	25	Model 4
37	True	2.131411441922771	2_362	12.58904761904762	24	Model 4
41	True	0.6062987396262802	2_362	1.8809523809523814	2	Model 4
48	True	0.6708266075340861	2_362	7.134529196293902	9	Model 4
53	True	0.4058830099363577	2_362	3.7000000000000006	6	Model 4
58	True	1.3490518028999956	2_362	25.125238095238092	33	Model 4
1	True	0.6321773995779887	2_369	1.3835897435897437	2	Model 4
35	True	4.712390615575833	2_369	20.03686947039888	74	Model 4
39	True	2.74957331083442	2_369	21.13349367199266	80	Model 4
44	True	2.8202681238950014	2_369	34.1585060690943	135	Model 4
45	True	3.129717579881764	2_369	10.61561804208863	53	Model 4
46	True	2.2407734595726074	2_369	13.987948717948719	49	Model 4
48	True	1.222334431487222	2_369	7.618386298386295	52	Model 4
65	True	2.5413407272104864	2_369	74.1863492063492	88	Model 4
0	True	3.5354468144570452	2_371	29.208571428571428	198	Model 4
1	True	5.827331204401314	2_371	19.945437229437232	89	Model 4
3	True	2.492159985797113	2_371	2.9	181	Model 4
12	True	2.867593993449598	2_371	44.40403108003108	66	Model 4
15	True	0.4610581437038915	2_371	1.29	36	Model 4
